-10  0,54402111088937  -0,839071529076452
-10  0,54402111088937  -0,839071529076452
-9,97997997997998  0,527114985665424  -0,84979397025805
-9,95995995995996  0,509997599178129  -0,860175824371125
-9,93993993993994  0,492675811867414  -0,870212930495051
-9,91991991991992  0,475156566094568  -0,879901265879996
-9,8998998998999  0,457446883359822  -0,88923694755919
-9,87987987987988  0,439553861488225  -0,898216233905172
-9,85985985985986  0,421484671784916  -0,906835526129387
-9,83983983983984  0,403246556160955  -0,915091369724537
-9,81981981981982  0,384846824230851  -0,922980455849109
-9,7997997997998  0,366292850382961  -0,93049962265351
-9,77977977977978  0,347592070823924  -0,937645856547309
-9,75975975975976  0,328751980598317  -0,944416293407036
-9,73973973973974  0,309780130584734  -0,950808219724096
-9,71971971971972  0,290684124469491  -0,956819073692308
-9,6996996996997  0,271471615699152  -0,962446446234642
-9,67967967967968  0,252150304413127  -0,967688081968755
-9,65965965965966  0,23272793435755  -0,972541880110912
-9,63963963963964  0,213212289781677  -0,977005895317963
-9,61961961961962  0,193611192318056  -0,981078338467006
-9,5995995995996  0,173932497847709  -0,98475757737245
-9,57957957957958  0,154184093351596  -0,988042137440173
-9,55955955955956  0,134373893749604  -0,990930702258523
-9,53953953953954  0,114509838728345  -0,993422114125918
-9,51951951951952  0,0945998895590291  -0,995515374514839
-9,4994994994995  0,074652025906679  -0,997209644472028
-9,47947947947948  0,054674242631982  -0,998504244954732
-9,45945945945946  0,0346745465870448  -0,999398657102851
-9,43943943943944  0,0146609534063455  -0,999892522446896
-9,41941941941942  -0,00535851570583509  -0,999985643051654
-9,3993993993994  -0,0253758371902144  -0,999677981595521
-9,37937937937938  -0,0453829883482529  -0,998969661385461
-9,35935935935936  -0,065371950557554  -0,997860966307582
-9,33933933933934  -0,0853347124856301  -0,996352340713362
-9,31931931931932  -0,105263273300747  -0,994444389241556
-9,2992992992993  -0,12514964587856  -0,992137876575867
-9,27927927927928  -0,144985860003256  -0,989433727138466
-9,25925925925926  -0,164763965561918  -0,986333024719497
-9,23923923923924  -0,184476035730835  -0,982837012042707
-9,21921921921922  -0,204114170152475  -0,978947090267378
-9,1991991991992  -0,223670498101853  -0,97466481842676
-9,17917917917918  -0,243137181641022  -0,969991912803226
-9,15915915915916  -0,26250641876042  -0,96493024624041
-9,13913913913914  -0,281770446505824  -0,959481847392596
-9,11911911911912  -0,300921544089647  -0,953648899911651
-9,0990990990991  -0,319952035985334  -0,947433741571852
-9,07907907907908  -0,33885429500362  -0,94083886333293
-9,05905905905906  -0,357620745349415  -0,933866908341723
-9,03903903903904  -0,376243865658089  -0,92652067087284
-9,01901901901902  -0,394716192009947  -0,918803095208743
-8,998998998999  -0,413030320921671  -0,91071727445972
-8,97897897897898  -0,431178912313552  -0,902266449324202
-8,95895895895896  -0,449154692451301  -0,893454006789928
-8,93893893893894  -0,466950456861275  -0,884283478776488
-8,91891891891892  -0,484559073217939  -0,874758540719765
-8,8988988988989  -0,501973484202419  -0,864883010098871
-8,87887887887888  -0,519186710330987  -0,854660844906146
-8,85885885885886  -0,536191852752355  -0,844096142060842
-8,83883883883884  -0,552982096012648  -0,833193135767128
-8,81881881881882  -0,569550710786956  -0,821956195817072
-8,7987987987988  -0,585891056576368  -0,810389825839286
-8,77877877877878  -0,601996584369397  -0,798498661493918
-8,75875875875876  -0,617860839266752  -0,786287468614746
-8,73873873873874  -0,633477463068374  -0,773761141299081
-8,71871871871872  -0,648840196821734  -0,760924699946278
